 SUMMARY FOR UNIT  72
 Time                      F1温度                    F2温度                    F3温度                    F4温度                    室外温度
  0.1730000000000000E+0003  0.2254367140855720E+0002  0.2438906069112181E+0002  0.2443560669355478E+0002  0.2466918788409936E+0002  0.1485000000000000E+0002
  0.1740000000000000E+0003  0.2236133390813636E+0002  0.2423693726494018E+0002  0.2428427929378870E+0002  0.2451574713076478E+0002  0.1485000000000000E+0002
  0.1750000000000000E+0003  0.2217588818039370E+0002  0.2408444480322157E+0002  0.2413282637436187E+0002  0.2436199119170748E+0002  0.1450000000000000E+0002
  0.1760000000000000E+0003  0.2207366106535668E+0002  0.2399212304842231E+0002  0.2404075484521384E+0002  0.2426848815180914E+0002  0.1410000000000000E+0002
  0.1770000000000000E+0003  0.2240866615946702E+0002  0.2420701571131878E+0002  0.2425011271133938E+0002  0.2448306450208185E+0002  0.1510000000000000E+0002
  0.1780000000000000E+0003  0.2291027101132142E+0002  0.2454019171592050E+0002  0.2457928048917315E+0002  0.2481953911823149E+0002  0.1650000000000000E+0002
  0.1790000000000000E+0003  0.2330438575882218E+0002  0.2480466839535920E+0002  0.2483798226120233E+0002  0.2509261738398318E+0002  0.1760000000000000E+0002
  0.1800000000000000E+0003  0.2397922291699517E+0002  0.2525977522457047E+0002  0.2528542809122391E+0002  0.2555870633669409E+0002  0.1910000000000000E+0002
  0.1810000000000000E+0003  0.2431697142277095E+0002  0.2549453304009001E+0002  0.2551495491104565E+0002  0.2580244458414965E+0002  0.1950000000000000E+0002
  0.1820000000000000E+0003  0.2485247579575802E+0002  0.2610122463758729E+0002  0.2611402288318193E+0002  0.2641579251887956E+0002  0.1985000000000000E+0002
  0.1830000000000000E+0003  0.2554067478807405E+0002  0.2721774555922371E+0002  0.2723522572048504E+0002  0.2753620654056690E+0002  0.2035000000000000E+0002
  0.1840000000000000E+0003  0.2587397891189951E+0002  0.2822907321946758E+0002  0.2824365570866395E+0002  0.2854913684796415E+0002  0.2000000000000000E+0002
  0.1850000000000000E+0003  0.2601181201391407E+0002  0.2880759540890747E+0002  0.2881092093606647E+0002  0.2912798237308585E+0002  0.1910000000000000E+0002
  0.1860000000000000E+0003  0.2516887585575428E+0002  0.2787550136138948E+0002  0.2786440579319297E+0002  0.2819381820186301E+0002  0.1810000000000000E+0002
  0.1870000000000000E+0003  0.2429925546947470E+0002  0.2670615452024395E+0002  0.2668534507244586E+0002  0.2702044123560054E+0002  0.1800000000000000E+0002
  0.1880000000000000E+0003  0.2393695871146138E+0002  0.2624446439838131E+0002  0.2624611282173436E+0002  0.2655432280895304E+0002  0.1755000000000000E+0002
  0.1890000000000000E+0003  0.2365804944834190E+0002  0.2588554981811670E+0002  0.2591377584554538E+0002  0.2619186334894659E+0002  0.1755000000000000E+0002
  0.1900000000000000E+0003  0.2346201102805063E+0002  0.2565159747256626E+0002  0.2569220319741561E+0002  0.2595510817386915E+0002  0.1750000000000000E+0002
  0.1910000000000000E+0003  0.2320127680880068E+0002  0.2540443893737598E+0002  0.2545032984755366E+0002  0.2570566557565984E+0002  0.1635000000000000E+0002
  0.1920000000000000E+0003  0.2298721980968261E+0002  0.2520102194141379E+0002  0.2524949039229743E+0002  0.2550026826527461E+0002  0.1635000000000000E+0002
  0.1930000000000000E+0003  0.2290680781449106E+0002  0.2508323020626327E+0002  0.2513617897834886E+0002  0.2538065884516785E+0002  0.1700000000000000E+0002
  0.1940000000000000E+0003  0.2275993896114245E+0002  0.2493628732892421E+0002  0.2499161349232719E+0002  0.2523197096424918E+0002  0.1635000000000000E+0002
  0.1950000000000000E+0003  0.2257353963945810E+0002  0.2477126883471837E+0002  0.2482636055424046E+0002  0.2506529458737639E+0002  0.1585000000000000E+0002
  0.1960000000000000E+0003  0.2248638042084803E+0002  0.2466641130124280E+0002  0.2472342103680625E+0002  0.2495885573750049E+0002  0.1650000000000000E+0002
  0.1970000000000000E+0003  0.2236813013061472E+0002  0.2454719869166519E+0002  0.2460601360639524E+0002  0.2483811125300220E+0002  0.1610000000000000E+0002
  0.1980000000000000E+0003  0.2222910179485233E+0002  0.2441905993291934E+0002  0.2447800719866316E+0002  0.2470849328972060E+0002  0.1610000000000000E+0002
  0.1990000000000000E+0003  0.2215655251026951E+0002  0.2433083142424785E+0002  0.2439143694113315E+0002  0.2461883062450389E+0002  0.1650000000000000E+0002
  0.2000000000000000E+0003  0.2207909779133236E+0002  0.2424693604019210E+0002  0.2430850172634581E+0002  0.2453352983939918E+0002  0.1600000000000000E+0002
  0.2010000000000000E+0003  0.2234166881388596E+0002  0.2440921285056274E+0002  0.2446404599410594E+0002  0.2469438761966844E+0002  0.1650000000000000E+0002
  0.2020000000000000E+0003  0.2299043874014309E+0002  0.2483425958265559E+0002  0.2488567060987736E+0002  0.2511787412658424E+0002  0.1800000000000000E+0002
  0.2030000000000000E+0003  0.2375478511961568E+0002  0.2535092755988089E+0002  0.2539762441449439E+0002  0.2563260788662199E+0002  0.1900000000000000E+0002
  0.2040000000000000E+0003  0.2446605403353556E+0002  0.2585563442297751E+0002  0.2588991604230631E+0002  0.2613530851453160E+0002  0.1900000000000000E+0002
  0.2050000000000000E+0003  0.2481723574605905E+0002  0.2611377255999310E+0002  0.2613595571658909E+0002  0.2639328239717219E+0002  0.1950000000000000E+0002
  0.2060000000000000E+0003  0.2522565171189432E+0002  0.2645275791855740E+0002  0.2646590886104801E+0002  0.2673381744769844E+0002  0.2055000000000000E+0002
  0.2070000000000000E+0003  0.2547494337220777E+0002  0.2699255582262491E+0002  0.2700665800239632E+0002  0.2727396804117459E+0002  0.2055000000000000E+0002
  0.2080000000000000E+0003  0.2548361038280239E+0002  0.2732118204353842E+0002  0.2733454190200097E+0002  0.2760303084279710E+0002  0.2050000000000000E+0002
  0.2090000000000000E+0003  0.2542401542762347E+0002  0.2745125551690492E+0002  0.2746045468665139E+0002  0.2773322846782736E+0002  0.2010000000000000E+0002
  0.2100000000000000E+0003  0.2475832345477993E+0002  0.2686070862055277E+0002  0.2686748388978019E+0002  0.2714114463702496E+0002  0.1910000000000000E+0002
  0.2110000000000000E+0003  0.2408344673968555E+0002  0.2608302909428905E+0002  0.2608752930907138E+0002  0.2636127860482488E+0002  0.1850000000000000E+0002
  0.2120000000000000E+0003  0.2374370987706574E+0002  0.2575098890058189E+0002  0.2576889491881697E+0002  0.2602672250333367E+0002  0.1760000000000000E+0002
  0.2130000000000000E+0003  0.2347240766403759E+0002  0.2545439402018607E+0002  0.2549202511547685E+0002  0.2572800870564678E+0002  0.1710000000000000E+0002
  0.2140000000000000E+0003  0.2328084763538562E+0002  0.2526262578797888E+0002  0.2530939949788844E+0002  0.2553435554762333E+0002  0.1700000000000000E+0002
  0.2150000000000000E+0003  0.2309593389007831E+0002  0.2508543763101015E+0002  0.2513682926367322E+0002  0.2535546232953507E+0002  0.1660000000000000E+0002
  0.2160000000000000E+0003  0.2292249794601583E+0002  0.2492769012097666E+0002  0.2498153570755624E+0002  0.2519608603695203E+0002  0.1660000000000000E+0002
  0.2170000000000000E+0003  0.2275162036193750E+0002  0.2477469327173312E+0002  0.2483017213615774E+0002  0.2504153062344790E+0002  0.1650000000000000E+0002
  0.2180000000000000E+0003  0.2252494514435172E+0002  0.2459335288924573E+0002  0.2464890645962900E+0002  0.2485870400867038E+0002  0.1550000000000000E+0002
  0.2190000000000000E+0003  0.2230922461495778E+0002  0.2441884776105284E+0002  0.2447438250568495E+0002  0.2468280450672716E+0002  0.1500000000000000E+0002
  0.2200000000000000E+0003  0.2215830811683850E+0002  0.2428321661979190E+0002  0.2434040304416922E+0002  0.2454584454699474E+0002  0.1500000000000000E+0002
  0.2210000000000000E+0003  0.2201222987962553E+0002  0.2415261154571797E+0002  0.2421150506460565E+0002  0.2441394050754503E+0002  0.1460000000000000E+0002
  0.2220000000000000E+0003  0.2186457515203748E+0002  0.2402325269334650E+0002  0.2408308180545310E+0002  0.2428330231271543E+0002  0.1460000000000000E+0002
  0.2230000000000000E+0003  0.2175729312952873E+0002  0.2391856971216010E+0002  0.2397988646539684E+0002  0.2417735308023676E+0002  0.1500000000000000E+0002
  0.2240000000000000E+0003  0.2167546546784567E+0002  0.2383308671758838E+0002  0.2389580289099674E+0002  0.2409059959218198E+0002  0.1510000000000000E+0002
  0.2250000000000000E+0003  0.2181986193009803E+0002  0.2391548198836312E+0002  0.2397232198625227E+0002  0.2417167465417111E+0002  0.1560000000000000E+0002
  0.2260000000000000E+0003  0.2221420535066798E+0002  0.2416847078289370E+0002  0.2422168137047136E+0002  0.2442326353316138E+0002  0.1650000000000000E+0002
  0.2270000000000000E+0003  0.2271589748620094E+0002  0.2449758315005625E+0002  0.2454810673730914E+0002  0.2475100112245449E+0002  0.1750000000000000E+0002
  0.2280000000000000E+0003  0.2341865978755871E+0002  0.2497271541381340E+0002  0.2501629443234946E+0002  0.2522488098436582E+0002  0.1900000000000000E+0002
  0.2290000000000000E+0003  0.2396083997887029E+0002  0.2534995163396367E+0002  0.2538604562061764E+0002  0.2560098785929288E+0002  0.1950000000000000E+0002
  0.2300000000000000E+0003  0.2437639236789627E+0002  0.2566649261402788E+0002  0.2569162424573633E+0002  0.2591611344618600E+0002  0.1985000000000000E+0002
  0.2310000000000000E+0003  0.2462174037628811E+0002  0.2589144179055596E+0002  0.2591018420576536E+0002  0.2613874853500882E+0002  0.1985000000000000E+0002
  0.2320000000000000E+0003  0.2444352082177947E+0002  0.2582687754847937E+0002  0.2583970295027899E+0002  0.2607159296862116E+0002  0.1900000000000000E+0002
  0.2330000000000000E+0003  0.2410441754191401E+0002  0.2562135398812628E+0002  0.2563265847962942E+0002  0.2586394173233253E+0002  0.1925000000000000E+0002
  0.2340000000000000E+0003  0.2361996360504488E+0002  0.2521868350389344E+0002  0.2523525872732088E+0002  0.2545961589763194E+0002  0.1925000000000000E+0002
  0.2350000000000000E+0003  0.2325674946482839E+0002  0.2487621361962576E+0002  0.2489892222785650E+0002  0.2511583280204517E+0002  0.1900000000000000E+0002
  0.2360000000000000E+0003  0.2307537459692168E+0002  0.2470405793177048E+0002  0.2473624137404520E+0002  0.2494248812958449E+0002  0.1875000000000000E+0002
  0.2370000000000000E+0003  0.2291615736159693E+0002  0.2453873949324106E+0002  0.2458371543183766E+0002  0.2477603045550362E+0002  0.1875000000000000E+0002
  0.2380000000000000E+0003  0.2278227846649910E+0002  0.2441045915729442E+0002  0.2446219227433332E+0002  0.2464659919947477E+0002  0.1850000000000000E+0002
  0.2390000000000000E+0003  0.2262938760517575E+0002  0.2428184598624894E+0002  0.2433469459817456E+0002  0.2451682904739212E+0002  0.1800000000000000E+0002
  0.2400000000000000E+0003  0.2244142310922141E+0002  0.2413349568295686E+0002  0.2418727592839365E+0002  0.2436733402976271E+0002  0.1700000000000000E+0002
  0.2410000000000000E+0003  0.2219386649174005E+0002  0.2395174742052515E+0002  0.2400439077502495E+0002  0.2418450079180366E+0002  0.1550000000000000E+0002
  0.2420000000000000E+0003  0.2197666070494848E+0002  0.2378597880945537E+0002  0.2383855411069900E+0002  0.2401772303986639E+0002  0.1485000000000000E+0002
  0.2430000000000000E+0003  0.2179418600631671E+0002  0.2364034632664934E+0002  0.2369405180005958E+0002  0.2387113383883461E+0002  0.1435000000000000E+0002
  0.2440000000000000E+0003  0.2160887411020000E+0002  0.2349388941670474E+0002  0.2354852532554998E+0002  0.2372374434337450E+0002  0.1400000000000000E+0002
  0.2450000000000000E+0003  0.2142202523732756E+0002  0.2334706387877167E+0002  0.2340228385249551E+0002  0.2357600624802021E+0002  0.1350000000000000E+0002
  0.2460000000000000E+0003  0.2121830131988992E+0002  0.2319032851479695E+0002  0.2324589707193975E+0002  0.2341838543517727E+0002  0.1300000000000000E+0002
  0.2470000000000000E+0003  0.2103979907071134E+0002  0.2304806253727659E+0002  0.2310426633862990E+0002  0.2327526168153720E+0002  0.1300000000000000E+0002
  0.2480000000000000E+0003  0.2092672469977573E+0002  0.2295080352042890E+0002  0.2300791594941143E+0002  0.2317716702303516E+0002  0.1275000000000000E+0002
  0.2490000000000000E+0003  0.2122515154815672E+0002  0.2315058238219184E+0002  0.2320100143516417E+0002  0.2337640875875578E+0002  0.1275000000000000E+0002
  0.2500000000000000E+0003  0.2185795723921759E+0002  0.2358533814908934E+0002  0.2363026630054879E+0002  0.2381210197502291E+0002  0.1350000000000000E+0002
  0.2510000000000000E+0003  0.2233450450725809E+0002  0.2392705623468776E+0002  0.2396382905352876E+0002  0.2415765682078859E+0002  0.1330000000000000E+0002
  0.2520000000000000E+0003  0.2256892521174393E+0002  0.2410483046229412E+0002  0.2412887665083159E+0002  0.2434291770750205E+0002  0.1430000000000000E+0002
  0.2530000000000000E+0003  0.2277667665092143E+0002  0.2424113163441325E+0002  0.2425905267374132E+0002  0.2448945722132655E+0002  0.1600000000000000E+0002
  0.2540000000000000E+0003  0.2300225591440250E+0002  0.2471177956627810E+0002  0.2473010271775097E+0002  0.2497045617708453E+0002  0.1550000000000000E+0002
  0.2550000000000000E+0003  0.2366414860161827E+0002  0.2573728995408087E+0002  0.2576055509914181E+0002  0.2600459404069423E+0002  0.1650000000000000E+0002
  0.2560000000000000E+0003  0.2440649688126569E+0002  0.2690139244118334E+0002  0.2692520364250950E+0002  0.2717245429693424E+0002  0.1800000000000000E+0002
  0.2570000000000000E+0003  0.2447354531968746E+0002  0.2752044972203116E+0002  0.2753440884589124E+0002  0.2779102136840799E+0002  0.1675000000000000E+0002
  0.2580000000000000E+0003  0.2355353527754213E+0002  0.2648191928144671E+0002  0.2647750060550829E+0002  0.2675047246090176E+0002  0.1575000000000000E+0002
  0.2590000000000000E+0003  0.2262058940594478E+0002  0.2526262941092816E+0002  0.2524825610990963E+0002  0.2552736481023714E+0002  0.1550000000000000E+0002
  0.2600000000000000E+0003  0.2224444522202619E+0002  0.2484773623435487E+0002  0.2485716283985477E+0002  0.2510864218863471E+0002  0.1435000000000000E+0002
  0.2610000000000000E+0003  0.2190207392649221E+0002  0.2443286621086687E+0002  0.2446903440437332E+0002  0.2469105015920787E+0002  0.1435000000000000E+0002
  0.2620000000000000E+0003  0.2174642591258716E+0002  0.2423768904486287E+0002  0.2428596806755199E+0002  0.2449394851096668E+0002  0.1500000000000000E+0002
  0.2630000000000000E+0003  0.2153381135524481E+0002  0.2401373275674416E+0002  0.2407007608991063E+0002  0.2426855407699807E+0002  0.1450000000000000E+0002
  0.2640000000000000E+0003  0.2130770922797779E+0002  0.2381064992304202E+0002  0.2386834481139401E+0002  0.2406429464830011E+0002  0.1400000000000000E+0002
  0.2650000000000000E+0003  0.2112936027112747E+0002  0.2363532906960718E+0002  0.2369609835816928E+0002  0.2388797724106360E+0002  0.1400000000000000E+0002
  0.2660000000000000E+0003  0.2094464154957732E+0002  0.2346650361167395E+0002  0.2352865868073915E+0002  0.2371825945395294E+0002  0.1350000000000000E+0002
  0.2670000000000000E+0003  0.2076220787714762E+0002  0.2330108614332511E+0002  0.2336456303986626E+0002  0.2355203116636136E+0002  0.1300000000000000E+0002
  0.2680000000000000E+0003  0.2062424864768660E+0002  0.2316583065289291E+0002  0.2323093281492517E+0002  0.2341601900281335E+0002  0.1300000000000000E+0002
  0.2690000000000000E+0003  0.2044620397611255E+0002  0.2300960413748443E+0002  0.2307589415974435E+0002  0.2325907952097607E+0002  0.1250000000000000E+0002
  0.2700000000000000E+0003  0.2024265885968252E+0002  0.2284065865234060E+0002  0.2290687980509727E+0002  0.2308947910050694E+0002  0.1200000000000000E+0002
  0.2710000000000000E+0003  0.2008240531418229E+0002  0.2269712040444263E+0002  0.2276453507205431E+0002  0.2294534329275845E+0002  0.1200000000000000E+0002
  0.2720000000000000E+0003  0.1998679273697987E+0002  0.2259883709205276E+0002  0.2266774402567220E+0002  0.2284648851940303E+0002  0.1180000000000000E+0002
  0.2730000000000000E+0003  0.2010555320522574E+0002  0.2265936093211653E+0002  0.2272291242672443E+0002  0.2290641535563417E+0002  0.1230000000000000E+0002
  0.2740000000000000E+0003  0.2049813119459429E+0002  0.2290396241183649E+0002  0.2296439269161537E+0002  0.2315029496737978E+0002  0.1350000000000000E+0002
  0.2750000000000000E+0003  0.2097338664098520E+0002  0.2320891251305720E+0002  0.2326745256119611E+0002  0.2345418461025713E+0002  0.1450000000000000E+0002
  0.2760000000000000E+0003  0.2150540954272800E+0002  0.2356617048140056E+0002  0.2361732197033310E+0002  0.2380981771076952E+0002  0.1550000000000000E+0002
  0.2770000000000000E+0003  0.2227364169259822E+0002  0.2408746457148793E+0002  0.2413178802447944E+0002  0.2432906006634177E+0002  0.1650000000000000E+0002
  0.2780000000000000E+0003  0.2293868561200473E+0002  0.2460782864507695E+0002  0.2464367082729279E+0002  0.2484730704688350E+0002  0.1685000000000000E+0002
  0.2790000000000000E+0003  0.2316313718373844E+0002  0.2484705153093198E+0002  0.2487267531109787E+0002  0.2508529645493178E+0002  0.1735000000000000E+0002
  0.2800000000000000E+0003  0.2305946426965654E+0002  0.2477555743818978E+0002  0.2479380556789660E+0002  0.2501268397182163E+0002  0.1800000000000000E+0002
  0.2810000000000000E+0003  0.2262514183074513E+0002  0.2446235120615157E+0002  0.2447924369607860E+0002  0.2469780117626864E+0002  0.1710000000000000E+0002
  0.2820000000000000E+0003  0.2202221930766807E+0002  0.2398817543271100E+0002  0.2400903502065287E+0002  0.2422235637386898E+0002  0.1660000000000000E+0002
  0.2830000000000000E+0003  0.2167298235473693E+0002  0.2365861551176378E+0002  0.2368913570132739E+0002  0.2389196271138401E+0002  0.1700000000000000E+0002
  0.2840000000000000E+0003  0.2147860186995413E+0002  0.2347479220461448E+0002  0.2351652869143887E+0002  0.2370754005902464E+0002  0.1650000000000000E+0002
