 SUMMARY FOR UNIT  76
 Time                      F1相对湿度                F2相对湿度                F3相对湿度                F4相对湿度                室外相对湿度
  0.3789000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9050000000000000E+0002
  0.3790000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3791000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8800000000000000E+0002
  0.3792000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8800000000000000E+0002
  0.3793000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3794000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3795000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3796000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3797000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3798000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3799000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3800000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3801000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3802000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3803000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9400000000000000E+0002
  0.3804000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9400000000000000E+0002
  0.3805000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3806000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9200000000000000E+0002
  0.3807000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9750000000000000E+0002
  0.3808000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9700000000000000E+0002
  0.3809000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9450000000000000E+0002
  0.3810000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9450000000000000E+0002
  0.3811000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3812000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9050000000000000E+0002
  0.3813000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9050000000000000E+0002
  0.3814000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3815000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3816000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3817000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3818000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9050000000000000E+0002
  0.3819000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9050000000000000E+0002
  0.3820000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3821000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9000000000000000E+0002
  0.3822000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3823000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3824000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9000000000000000E+0002
  0.3825000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3826000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3827000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8800000000000000E+0002
  0.3828000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8550000000000000E+0002
  0.3829000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3830000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3831000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3832000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3833000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9050000000000000E+0002
  0.3834000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8800000000000000E+0002
  0.3835000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3836000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3837000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3838000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3839000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3840000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3841000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3842000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3843000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3844000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3845000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9200000000000000E+0002
  0.3846000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9200000000000000E+0002
  0.3847000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9400000000000000E+0002
  0.3848000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3849000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3850000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3851000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3852000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8150000000000000E+0002
  0.3853000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3854000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3855000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3856000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3857000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8700000000000000E+0002
  0.3858000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8700000000000000E+0002
  0.3859000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3860000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9200000000000000E+0002
  0.3861000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8950000000000000E+0002
  0.3862000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3863000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8850000000000000E+0002
  0.3864000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8850000000000000E+0002
  0.3865000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3866000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9100000000000000E+0002
  0.3867000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9350000000000000E+0002
  0.3868000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3869000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9100000000000000E+0002
  0.3870000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9100000000000000E+0002
  0.3871000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3872000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9400000000000000E+0002
  0.3873000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3874000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3875000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3876000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3877000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3878000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9300000000000000E+0002
  0.3879000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9050000000000000E+0002
  0.3880000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3881000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9250000000000000E+0002
  0.3882000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9000000000000000E+0002
  0.3883000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8650000000000000E+0002
  0.3884000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3885000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8750000000000000E+0002
  0.3886000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.3887000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8550000000000000E+0002
  0.3888000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8800000000000000E+0002
  0.3889000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
  0.3890000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8950000000000000E+0002
  0.3891000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8950000000000000E+0002
  0.3892000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.3893000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9450000000000000E+0002
  0.3894000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9450000000000000E+0002
  0.3895000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9400000000000000E+0002
  0.3896000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9450000000000000E+0002
  0.3897000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9200000000000000E+0002
