 SUMMARY FOR UNIT  62
 Time                      新风机能耗/kWh            送风机能耗/kWh            冷冻水泵能耗/kWh          冷却水泵能耗/kWh          冷水机组能耗/kWh          冷却塔能耗/kWh            系统总能耗/kWh
  0.6240000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.8816999347645860E+0003  0.1067899920986047E+0004  0.7542668879000204E+0004  0.4470000000000000E+0003  0.9939268734750838E+0004
  0.6264000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.8272496645087002E+0004  0.4690000000000000E+0003  0.1078469649391210E+0005
  0.6288000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9278999313462139E+0003  0.1115299917478886E+0004  0.7549957967260227E+0004  0.4690000000000000E+0003  0.1006215781608533E+0005
  0.6312000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7661999433105165E+0003  0.9493999297539499E+0003  0.6396666668025164E+0004  0.3920000000000000E+0003  0.8504266541089628E+0004
  0.6336000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.4856237533821341E+0004  0.3700000000000000E+0003  0.6848237413811341E+0004
  0.6360000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6348668806210628E+0003  0.1100000000000000E+0003  0.1212866845993396E+0004
  0.6384000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6021939257727731E+0003  0.1100000000000000E+0003  0.1180193891145106E+0004
  0.6408000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6839999493924443E+0003  0.8568999365980555E+0003  0.4570262020792594E+0004  0.3515000000000000E+0003  0.6462661906783094E+0004
  0.6432000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.5554171805822356E+0004  0.3700000000000000E+0003  0.7546171685812356E+0004
  0.6456000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.5466929661520468E+0004  0.3700000000000000E+0003  0.7458929541510466E+0004
  0.6480000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.5852622542097839E+0004  0.3700000000000000E+0003  0.7844622422087838E+0004
  0.6504000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7199999467288887E+0003  0.9019999332611111E+0003  0.5665405178458417E+0004  0.3700000000000000E+0003  0.7657405058448418E+0004
  0.6528000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.6332419992289417E+0003  0.1100000000000000E+0003  0.1211241964601275E+0004
  0.6552000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.4827773580031028E+0003  0.1100000000000000E+0003  0.1060777323375436E+0004
  0.6576000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6941999486376276E+0003  0.8591999364278388E+0003  0.5980606768489082E+0004  0.3550000000000000E+0003  0.7889006653554549E+0004
  0.6600000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7532999442648860E+0003  0.9279999313373138E+0003  0.6788511352391720E+0004  0.3845000000000000E+0003  0.8854311227993920E+0004
  0.6624000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7301999459740721E+0003  0.9042999330908943E+0003  0.6781353081499409E+0004  0.3735000000000000E+0003  0.8789352960564376E+0004
  0.6648000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.7532999442648860E+0003  0.9279999313373138E+0003  0.6891433239582117E+0004  0.3845000000000000E+0003  0.8957233115184317E+0004
  0.6672000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6941999486376276E+0003  0.8591999364278388E+0003  0.6055608966846110E+0004  0.3550000000000000E+0003  0.7964008851911575E+0004
  0.6696000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.6720000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.6744000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5318999606453248E+0003  0.6191999541852750E+0003  0.3888706728365121E+0004  0.2655000000000000E+0003  0.5305306643195721E+0004
  0.6768000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5678999579817693E+0003  0.6642999508483306E+0003  0.4352693810678555E+0004  0.2840000000000000E+0003  0.5868893719508655E+0004
  0.6792000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2519999813551111E+0003  0.3156999766413889E+0003  0.1284982540528291E+0004  0.1295000000000000E+0003  0.1982182498524791E+0004
  0.6816000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.1799999866822222E+0003  0.2254999833152778E+0003  0.9010516983944891E+0003  0.9250000000000000E+0002  0.1399051668391989E+0004
  0.6840000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2519999813551111E+0003  0.3156999766413889E+0003  0.1320099109601728E+0004  0.1295000000000000E+0003  0.2017299067598227E+0004
  0.6864000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.6888000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.6912000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3239999760279999E+0003  0.4058999699675000E+0003  0.2074531905241359E+0004  0.1665000000000000E+0003  0.2970931851236859E+0004
  0.6936000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3932999709004416E+0003  0.4769999647067583E+0003  0.2522491156770448E+0004  0.1995000000000000E+0003  0.3592291092377649E+0004
  0.6960000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3932999709004416E+0003  0.4769999647067583E+0003  0.2485144159871256E+0004  0.1995000000000000E+0003  0.3554944095478455E+0004
  0.6984000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.7008000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.7032000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.7056000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.7080000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.4292999682368859E+0003  0.5220999613698139E+0003  0.2815991788623739E+0004  0.2180000000000000E+0003  0.3985391718230439E+0004
  0.7104000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.4061999699460721E+0003  0.4983999631233945E+0003  0.2890441039609338E+0004  0.2070000000000000E+0003  0.4002040972678805E+0004
  0.7128000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5447999596909553E+0003  0.6405999526019111E+0003  0.3559272877271614E+0004  0.2730000000000000E+0003  0.5017672789564480E+0004
  0.7152000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2879999786915555E+0003  0.3607999733044444E+0003  0.1648219663581356E+0004  0.1480000000000000E+0003  0.2445019615577356E+0004
  0.7176000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2879999786915555E+0003  0.3607999733044444E+0003  0.1690754381498079E+0004  0.1480000000000000E+0003  0.2487554333494078E+0004
  0.7200000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.7224000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.7248000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3470999743188138E+0003  0.4295999682139194E+0003  0.2529199505128391E+0004  0.1775000000000000E+0003  0.3483399447661124E+0004
  0.7272000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3239999760279999E+0003  0.4058999699675000E+0003  0.2111315259870807E+0004  0.1665000000000000E+0003  0.3007715205866307E+0004
  0.7296000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2879999786915555E+0003  0.3607999733044444E+0003  0.1557718563626459E+0004  0.1480000000000000E+0003  0.2354518515622458E+0004
  0.7320000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1373144282097814E+0004  0.1100000000000000E+0003  0.1951144247470147E+0004
  0.7344000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.9651739911552877E+0003  0.1100000000000000E+0003  0.1543173956527621E+0004
  0.7368000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1260116503797220E+0003  0.1100000000000000E+0003  0.7040116157520554E+0003
  0.7392000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.9528389019949677E+0002  0.1100000000000000E+0003  0.6732838555718299E+0003
  0.7416000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.7540778836896634E+0003  0.1100000000000000E+0003  0.1332077849061997E+0004
  0.7440000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.9548966000688163E+0003  0.1100000000000000E+0003  0.1532896565441150E+0004
  0.7464000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1261875270429818E+0004  0.1100000000000000E+0003  0.1839875235802151E+0004
  0.7488000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1616049251855486E+0004  0.1100000000000000E+0003  0.2194049217227820E+0004
  0.7512000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2111547934241600E+0004  0.1100000000000000E+0003  0.2689547899613934E+0004
  0.7536000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2656591343303826E+0003  0.1100000000000000E+0003  0.8436590997027158E+0003
  0.7560000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.3087291740422795E+0003  0.1100000000000000E+0003  0.8867291394146129E+0003
  0.7584000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2125272429278170E+0004  0.1100000000000000E+0003  0.2703272394650503E+0004
  0.7608000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2148245838487756E+0004  0.1100000000000000E+0003  0.2726245803860089E+0004
  0.7632000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2107867622856809E+0004  0.1100000000000000E+0003  0.2685867588229141E+0004
  0.7656000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2128906777978047E+0004  0.1100000000000000E+0003  0.2706906743350380E+0004
  0.7680000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2120178157863072E+0004  0.1100000000000000E+0003  0.2698178123235405E+0004
  0.7704000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.3497367234098095E+0003  0.1100000000000000E+0003  0.9277366887821428E+0003
  0.7728000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.3566837013849110E+0003  0.1100000000000000E+0003  0.9346836667572443E+0003
  0.7752000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2135849470279320E+0004  0.1100000000000000E+0003  0.2713849435651653E+0004
  0.7776000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2035186865195498E+0004  0.1100000000000000E+0003  0.2613186830567831E+0004
  0.7800000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2089247797002813E+0004  0.1100000000000000E+0003  0.2667247762375146E+0004
  0.7824000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2120311166041232E+0004  0.1100000000000000E+0003  0.2698311131413565E+0004
  0.7848000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2118195942509265E+0004  0.1100000000000000E+0003  0.2696195907881598E+0004
  0.7872000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1764744185954458E+0003  0.1100000000000000E+0003  0.7544743839677790E+0003
  0.7896000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1338533204454141E+0003  0.1100000000000000E+0003  0.7118532858177474E+0003
  0.7920000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2089258176706178E+0004  0.1100000000000000E+0003  0.2667258142078511E+0004
  0.7944000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2117544612314028E+0004  0.1100000000000000E+0003  0.2695544577686361E+0004
  0.7968000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2188951794933802E+0004  0.1100000000000000E+0003  0.2766951760306135E+0004
  0.7992000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.2169848802011563E+0004  0.1100000000000000E+0003  0.2747848767383896E+0004
  0.8016000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1182678824997229E+0004  0.1100000000000000E+0003  0.1760678790369563E+0004
  0.8040000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2669999802445832E+0003  0.2820999791272500E+0003  0.5449591836374865E+0002  0.1285000000000000E+0003  0.7320958777355818E+0003
  0.8064000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.1335269898800480E+0002  0.1100000000000000E+0003  0.5913526643603381E+0003
  0.8088000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3416999747179194E+0003  0.3913999710402139E+0003  0.6856137526955439E+0002  0.1695000000000000E+0003  0.9711613210276876E+0003
  0.8112000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.5909999562725831E+0003  0.6879999490947500E+0003  0.3991173089544561E+0003  0.2950000000000000E+0003  0.1973117214321790E+0004
  0.8136000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8160000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8184000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.1385999897448833E+0003  0.1421999894785167E+0003  0.2108708674012246E+0002  0.6600000000000000E+0002  0.3678870659635224E+0003
  0.8208000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.3710411087877294E+0002  0.1100000000000000E+0003  0.6151040762511062E+0003
  0.8232000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3389999749174721E+0003  0.3722999724533611E+0003  0.5234507988685377E+0002  0.1655000000000000E+0003  0.9291450272576872E+0003
  0.8256000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.4238999686359916E+0003  0.4838999641961084E+0003  0.1310611996012147E+0003  0.2100000000000000E+0003  0.1248861132433315E+0004
  0.8280000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8304000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8328000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8352000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3056999773814749E+0003  0.3462999743771584E+0003  0.6853166182173085E+0002  0.1510000000000000E+0003  0.8715316135803643E+0003
  0.8376000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6929999487244164E+0002  0.7109999473925834E+0002  0.6084190331387481E+0001  0.3300000000000000E+0002  0.1794841799430875E+0003
  0.8400000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.1283999904997000E+0003  0.1398999896487333E+0003  0.1799686661556956E+0002  0.6250000000000000E+0002  0.3487968467640029E+0003
  0.8424000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8448000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8472000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8496000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000  0.0000000000000000E+0000
  0.8520000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.9239999316325553E+0002  0.9479999298567778E+0002  0.9930818072722307E+0001  0.4400000000000000E+0002  0.2411308042216556E+0003
  0.8544000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2309999829081388E+0003  0.2369999824641945E+0003  0.3406122010970945E+0002  0.1100000000000000E+0003  0.6120611854820427E+0003
  0.8568000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3029999775810277E+0003  0.3271999757903056E+0003  0.4995310653443088E+0002  0.1470000000000000E+0003  0.8271530599057642E+0003
  0.8592000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3878999712995471E+0003  0.4387999675330528E+0003  0.9930983141036046E+0002  0.1915000000000000E+0003  0.1117509770242960E+0004
  0.8616000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3647999730087332E+0003  0.4150999692866334E+0003  0.8140254012245879E+0002  0.1805000000000000E+0003  0.1041802482417826E+0004
  0.8640000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.3518999739631027E+0003  0.3936999708699972E+0003  0.6808337409564899E+0002  0.1730000000000000E+0003  0.9866833189287490E+0003
  0.8664000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.4238999686359916E+0003  0.4838999641961084E+0003  0.1097332566195851E+0003  0.2100000000000000E+0003  0.1227533189451685E+0004
  0.8688000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.4238999686359916E+0003  0.4838999641961084E+0003  0.1140615816538437E+0003  0.2100000000000000E+0003  0.1231861514485944E+0004
  0.8712000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.2207999836629555E+0003  0.2346999826344111E+0003  0.3678165854258309E+0002  0.1065000000000000E+0003  0.5987816248399498E+0003
  0.8736000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.1847999863265111E+0003  0.1895999859713556E+0003  0.2458925262628314E+0002  0.8800000000000000E+0002  0.4869892249241498E+0003
  0.8760000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.6929999487244164E+0002  0.7109999473925834E+0002  0.3497833890127297E+0001  0.3300000000000000E+0002  0.1768978235018273E+0003
  0.8760000000000000E+0004  0.0000000000000000E+0000  0.0000000000000000E+0000  0.1466855891469410E+0006  0.1738309871382237E+0006  0.8834758231936507E+0006  0.7372900000000000E+0005  0.1277721399478815E+0007

